saved_force_x,saved_force_y,saved_force_z,time,true_force_x,true_force_y,true_force_z,force_x,force_y,force_z,velocity_x,velocity_y,velocity_z
2.105571746826172,-3.2633841037750244,4.076211929321289,1745514047.160492,1.4729878944401196,-2.4723923673587285,0.7663328082264109,1.6913091145780785,-2.762502331202585,1.1700246281682707,0.000931436270849029,-0.0009323127568098031,-0.003927090034523218
2.3373584747314453,-3.113462448120117,3.8317103385925293,1745514047.227154,1.5186046087009337,-2.5424920654065386,0.9047025298378666,1.7879886599733807,-2.928536286003537,1.5231884979810102,-0.0034781092951078466,-0.0014811806493276107,-0.01061509730849584
2.3778204917907715,-3.5086467266082764,2.353332996368408,1745514047.2470253,1.5724814189554233,-2.6197009095259385,1.0283997234664954,1.9209280191760274,-3.075599745085025,1.8887936827581289,0.0012200730957616427,0.001665338562091648,-0.003417721764925338
2.4143478870391846,-2.450554847717285,5.495237350463867,1745514047.263688,1.6421707389995444,-2.710880676637756,1.200478515324822,1.9209280191760274,-3.075599745085025,1.8887936827581289,0.0008820527827806525,7.204848224221357e-05,-0.0050719533763502215
2.6238527297973633,-2.2832717895507812,6.7046661376953125,1745514047.3543088,1.7066884814720589,-2.778686737086354,1.4653223462171763,2.2315365026142455,-3.261586123003249,3.497156086908753,-0.0018174545005948724,0.001686495225110817,-0.006232270406984141
2.711141586303711,-1.9710843563079834,6.062783241271973,1745514047.4309366,1.8022657301417544,-2.8799215401329077,1.7507169656360957,2.3705033566094507,-3.381439748584854,3.9562000189801716,-0.0004462567676288423,-0.0011114385780251399,-0.002371595363595807
2.6574087142944336,-2.653695583343506,4.01149845123291,1745514047.5292938,1.9097175485549402,-2.9667086633670876,2.113260505200034,2.359376137011881,-3.5286987798652736,3.9659378900227393,0.0030439575863804576,-0.0019477612559411943,0.003732765095982277
2.549565553665161,-3.420011520385742,1.2722856998443604,1745514047.6708624,2.004753527214337,-3.0798695135201184,2.4910744627641463,2.037312953454949,-3.0480822441020567,3.5661129543738563,-0.0008743106517390049,-0.0009517471057981227,0.003116735797223071
1.6814687252044678,-4.746626377105713,-1.2868187427520752,1745514047.7391083,2.0112654124624596,-3.0735120596365064,2.706082161086089,1.6767122395283094,-2.635504014786798,2.9380400959395505,0.001367952995307541,5.525179579945798e-05,0.007141828296190342
1.65890634059906,-3.3302786350250244,-0.4369821548461914,1745514047.8618014,1.9443547778756296,-2.985910450666565,2.7524737480567816,1.3745404460456563,-2.415277838765284,1.152199608513116,-0.0022580736702839293,-0.001108943424900154,0.0020551363853002153
1.5937609672546387,-3.284214496612549,1.2072079181671143,1745514047.980154,1.8319835863659475,-2.873019767889798,2.456123383265394,1.4145340430252729,-2.4198552962325874,0.6916407292001892,-9.254653249026249e-05,0.00180971662505847,0.0013009147063100127
1.6088961362838745,-3.2894287109375,2.0995564460754395,1745514048.1607656,1.724257483716283,-2.7632300368862888,2.064501659475674,1.8268257100268304,-3.0339929900137736,2.099851534655038,0.0013162815746767683,0.0006599855662405301,-0.002815088005694536
1.9838908910751343,-2.8660027980804443,5.08734655380249,1745514048.2503068,1.7284708151618178,-2.7869149689791253,1.97472474690966,2.0114176068148373,-3.2269830379386866,2.963372065221125,-0.0009118642809639368,-0.00017195909491166196,-0.005269691892618426
2.882343292236328,-1.6905567646026611,7.321465492248535,1745514048.388169,1.7572926436788185,-2.844591223014073,2.09521674364255,2.236519598091645,-3.4640658331896574,3.655774893167484,0.0004012609352138209,0.0021033385906245065,0.0010747931539307153
1.9955555200576782,-3.66255521774292,3.529171943664551,1745514048.5224123,1.853138034561384,-2.96848614504919,2.407328373547537,1.8644467752515173,-2.9821597000908677,3.2123660237524554,-0.002787374554693944,-0.00022123080552918035,-7.773198290734674e-06
1.9322839975357056,-3.6557202339172363,-0.7213380336761475,1745514048.6261358,1.896032292641226,-3.019616567167072,2.606610878373842,1.4609571525552754,-2.4632776765248106,2.1516854583276657,0.0011625742071826929,-0.005001772759627404,0.005794345516691369
1.4976096153259277,-3.755261182785034,-0.27565646171569824,1745514048.6925607,1.833879727285741,-2.93313936554247,2.670465865744747,1.2956633207512995,-2.286919613661537,1.1148092602111903,-0.0016455026139461026,0.000964661858841344,0.0025922125220083753
1.7829033136367798,-3.716187000274658,0.14062237739562988,1745514048.7904098,1.73729933054037,-2.821721626523879,2.4746027069581387,1.4711219870224768,-2.5124636548844506,1.0422156435816483,-0.0018085405312553828,0.003998557791911143,-0.0005179345507881605
1.857060432434082,-2.7353997230529785,2.073164701461792,1745514048.8812718,1.6695292460921256,-2.7655330834530267,2.183620264551918,1.7437419828988674,-2.859521035834402,1.260167034301907,0.0008910479141030363,0.0018729897473511307,-0.0026009294972712265
2.425733804702759,-3.30804705619812,3.4918737411499023,1745514048.9720042,1.6666661291500404,-2.765517780144463,2.0045715642491206,1.9265931382674037,-3.0999825437372515,2.7170785954985317,-0.0006279271134949542,0.0009832485105517614,-0.006518922234812553
2.169783353805542,-2.767352342605591,4.76228141784668,1745514049.0516884,1.6969801471489614,-2.7998814983177667,1.9380400711901533,2.0145691192038795,-3.2591361297603374,3.1050773705001986,0.0008922053895513627,-0.0015133040917753703,-0.00020971429989042134
2.3917293548583984,-2.790283203125,6.432365417480469,1745514049.0919569,1.74290274537265,-2.8599017074016637,2.0938477760518293,2.0969871850123116,-3.261283286639955,3.442591650269967,0.0006679733750371644,0.0009575446455038769,0.0012526559070197812
2.767817497253418,-2.684732675552368,5.370872497558594,1745514049.1104712,1.8003792097724292,-2.9319991743818727,2.2995551358635105,2.182554316839825,-3.279060975537855,3.3724091517005053,-0.0003597467074398469,-0.005108467268974918,0.00037110537926356385
1.9638738632202148,-4.0186567306518555,3.1496410369873047,1745514049.1213715,1.8597008048204056,-2.9978559968334895,2.528162438744802,2.182554316839825,-3.279060975537855,3.3724091517005053,0.0017453989256505885,0.000891101109898074,0.001914248051068739
2.2901318073272705,-3.9099361896514893,4.259355068206787,1745514049.1330986,1.9242715072242895,-3.0540969925743626,2.697011781335943,2.182554316839825,-3.279060975537855,3.3724091517005053,0.0005045721125686057,-0.0015006079846047887,0.0007539725328035685
1.9798258543014526,-4.345707893371582,2.812077045440674,1745514049.22741,1.9778596390030516,-3.101849194792169,2.83978458711578,2.0222677719203555,-3.158301209749267,3.361494892071879,-0.0018202595855875401,0.0008475812097915794,-0.0004553217064089276
2.581801176071167,-3.7921156883239746,1.855807900428772,1745514049.2562718,2.008189014451102,-3.1288329263362553,2.9533516590607634,1.889585203596963,-3.0922405451206414,3.3090149133327675,-0.00020468422229371402,-0.0029953464200356424,-0.0013481501911854442
